# sloughing=False,sloughing_time=nan
time_s,h_total_m,h_crit_m,alpha_water_wall
1.790808733124646608e+02,1.967547617025241710e-03,9.546051275873096431e-02,0.000000000000000000e+00
1.800813214561004258e+02,1.966388507632566094e-03,9.540511010476161735e-02,0.000000000000000000e+00
1.810817695997361625e+02,1.965229710580829181e-03,9.534972107602573965e-02,0.000000000000000000e+00
1.820822177433718991e+02,1.964071225933785528e-03,9.529434567657901756e-02,0.000000000000000000e+00
1.830826658870076358e+02,1.962913053755174081e-03,9.523898391047648515e-02,0.000000000000000000e+00
1.840831140306433724e+02,1.961755194108799269e-03,9.518363578177642392e-02,0.000000000000000000e+00
1.850835621742791375e+02,1.960597647058477666e-03,9.512830129453764272e-02,0.000000000000000000e+00
1.860840103179148741e+02,1.959440412668050132e-03,9.507298045282039367e-02,0.000000000000000000e+00
1.870844584615506108e+02,1.958283491001390920e-03,9.501767326068638608e-02,0.000000000000000000e+00
1.880849066051863474e+02,1.957126628216748158e-03,9.496183723085259432e-02,4.888654917704256535e-05
1.890853547488220840e+02,1.955968394066242080e-03,9.490245906050739921e-02,1.731419010606766759e-04
1.900858028924578491e+02,1.954807900511864975e-03,9.483767685852319274e-02,3.345245026548393529e-04
1.910862510360935858e+02,1.953644450085194415e-03,9.476602168709714891e-02,5.397077570302443198e-04
1.920866991797293224e+02,1.952477325969404452e-03,9.468598614709616834e-02,7.809760252097648972e-04
1.930871473233650590e+02,1.951305985459089731e-03,9.459642828358591493e-02,1.053989374409818871e-03
1.940875954670007957e+02,1.950129806426438095e-03,9.449603600875597365e-02,1.370628414363516843e-03
1.950880436106365323e+02,1.948948111252304721e-03,9.438338332811312126e-02,1.724046329182156922e-03
1.960884917542722974e+02,1.947760391255745020e-03,9.425739879305529423e-02,2.110215848928721945e-03
1.970889398979080340e+02,1.946566061808436892e-03,9.411684797175548511e-02,2.541316029845782590e-03
1.980893880415437707e+02,1.945364480951376589e-03,9.396037804085796696e-02,3.013114082165259736e-03
1.990898361851795073e+02,1.944155040983967884e-03,9.378670577739024738e-02,3.532393993207874876e-03
2.000902843288152440e+02,1.942937140652821471e-03,9.359456327802684328e-02,4.091286991454855249e-03
2.010907324724510090e+02,1.941710358131606756e-03,9.338305882170740146e-02,4.685938935097179112e-03
2.020911806160867457e+02,1.940474190032729545e-03,9.315112518111819118e-02,5.330892934274316167e-03
2.030916287597224823e+02,1.939228117573210588e-03,9.289766548766406618e-02,6.018604470946088865e-03
2.040920769033582189e+02,1.937971666938434956e-03,9.262167378677967078e-02,6.758226688649690214e-03
2.050925250469939556e+02,1.936704374117711883e-03,9.232216647408106325e-02,7.542074681797878745e-03
2.060929731906297206e+02,1.935425953052544602e-03,9.199853284804476727e-02,8.366785442111496565e-03
2.070934213342654573e+02,1.934136069764171148e-03,9.165005750014622310e-02,9.245955054876877494e-03
2.080938694779011939e+02,1.932834368251451496e-03,9.127598027281731696e-02,1.017591869038777207e-02
2.090943176215369306e+02,1.931520539514044055e-03,9.087563661374709056e-02,1.116665667567923875e-02
2.100947657651726672e+02,1.930194314499176144e-03,9.044844817800053172e-02,1.220735361645045383e-02
2.110952139088084039e+02,1.928855619629859077e-03,8.999424581404306955e-02,1.329681396948063400e-02
2.120956620524441689e+02,1.927504330042959999e-03,8.951274852546439731e-02,1.445149989630469152e-02
2.130961101960799056e+02,1.926140347022963981e-03,8.900373311246155550e-02,1.566340672448762045e-02
2.140965583397156422e+02,1.924763725606241449e-03,8.846730608058570033e-02,1.693191851564028461e-02
2.150970064833513788e+02,1.923374492839432072e-03,8.790352941523252306e-02,1.827580057215944312e-02
2.160974546269871155e+02,1.921969430226287689e-03,8.544378429296807520e-02,1.969549281412659100e-02
2.170979027706228806e+02,1.920509746684249518e-03,7.887411984220817074e-02,2.116365567018359609e-02
2.180983509142586172e+02,1.918956107754677884e-03,7.175414102344175593e-02,2.266232741020628855e-02
2.190987990578943538e+02,1.917291418440788967e-03,6.605624659340116056e-02,2.419096813905283541e-02
2.200992472015300905e+02,1.915542895413956418e-03,6.176827101608867859e-02,2.575095025026103226e-02
2.210996953451658271e+02,1.913753123782426175e-03,5.815327595190283166e-02,2.734379884445828010e-02
2.221001434888015922e+02,1.911980578672648401e-03,5.514822021852724965e-02,2.897103331070682852e-02
2.231005916324373288e+02,1.910310033827299385e-03,5.264950330645484788e-02,3.063413755485209361e-02
2.241010397760730655e+02,1.866155390987419508e-03,5.137425485359907451e-02,3.233454482998295021e-02
2.251014879197088021e+02,1.863772063363985368e-03,4.989402577441338915e-02,3.407362264076475161e-02
2.261019360633445388e+02,1.861373995318577491e-03,4.842959976117595239e-02,3.585265497271829943e-02
2.271023842069802754e+02,1.858971743913995136e-03,4.696601923848803956e-02,3.767282124839314850e-02
2.281028323506160405e+02,1.856578450631538816e-03,4.553112449447119930e-02,3.953517156128374954e-02
2.291032804942517771e+02,1.854208624543961454e-03,4.415212114647589642e-02,4.144059770898585182e-02
2.301037286378875137e+02,1.851878277462822410e-03,4.281794929319701626e-02,4.338979950314951484e-02
2.311041767815232504e+02,1.849605921089060318e-03,4.154715739168628880e-02,4.538324578516261809e-02
2.321046249251589870e+02,1.847410518169772349e-03,4.034424340833948908e-02,4.742112952540297049e-02
2.331050730687947521e+02,1.845313917710570632e-03,3.922253836496233936e-02,4.950331632926771586e-02
2.341055212124304887e+02,1.843338597415565073e-03,3.819426411636909352e-02,5.162928561196497568e-02
2.351059693560662254e+02,1.841514735951576848e-03,3.725511163771600548e-02,5.379806362995216001e-02
2.361064174997019620e+02,1.805813450072065850e-03,3.880900285275661749e-02,5.600814745802679823e-02
2.371068656433376987e+02,1.802945875501379318e-03,3.711997829213860289e-02,5.825741885546566190e-02
2.381073137869734637e+02,1.800201220295461315e-03,3.561327307059166530e-02,6.054304673259281594e-02
2.391077619306092004e+02,1.797620569867405425e-03,3.429123678174943873e-02,6.286137653910449374e-02
2.401082100742449370e+02,1.795236146606628497e-03,3.314493092045295991e-02,6.520780421645763769e-02
2.411086582178806736e+02,1.793078287813043830e-03,3.215467521892689112e-02,6.757663114438192120e-02
2.421091063615164103e+02,1.791186504016688144e-03,3.132033609767529564e-02,6.996089429346739885e-02
2.431095545051521469e+02,1.752804853861911248e-03,3.206935861263409543e-02,7.235216161278854030e-02
2.441100026487879120e+02,1.749841186011213837e-03,3.057809414918740559e-02,7.474027445817267579e-02
2.451104507924236486e+02,1.747194996330548537e-03,2.937554229280562104e-02,7.711300172154969546e-02
2.461108989360593853e+02,1.744896920928299669e-03,2.842321954466723102e-02,7.945553144892744668e-02
2.471113470796951219e+02,1.742976470818455650e-03,2.768811214136032012e-02,8.174962619912803929e-02
2.481117952233308586e+02,1.703703204174081276e-03,2.830851985285177952e-02,8.397196173858534340e-02
2.491122433669666236e+02,1.700851102327260783e-03,2.703508224749602562e-02,8.608987171578569297e-02
2.501126915106023603e+02,1.668541345639303584e-03,1.862734985219193645e-02,6.153885054398576526e-02
2.511131396542380969e+02,1.665795824396169465e-03,1.779109356634839961e-02,6.420005656458617482e-02
2.521135877978738336e+02,1.624944235219448647e-03,1.776688103197512220e-02,6.699991370805147284e-02
2.531140359415095702e+02,1.621338355561566030e-03,1.658098618894507728e-02,6.994954274424251828e-02
2.541144840851453068e+02,1.618299728020616574e-03,1.567571877208892572e-02,7.306115317578050494e-02
2.551149322287810719e+02,1.615806679350366773e-03,1.497326143600851561e-02,7.634816501842535408e-02
2.561153803724167801e+02,1.573402009131662661e-03,1.449990508826556022e-02,7.982534432135519886e-02
